ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _last_editor_used_jetpack,Meta: _product_addons_exclude_global
,variable,5000-000000-Sveterans-shirt-i-am-a-grumpy-veteran-i-dont-care-t-shirt,I Am A Grumpy Veteran I Don't Care T-Shirt,-1,0,visible,,"<ul>
<li>Preshrunk jersey knit</li>
<li>Seamless double-needle 7/8"" collar</li>
<li>Taped neck and shoulders</li>
<li>Tear away label</li>
<li>Double-needle sleeve and bottom hems</li>
<li>Quarter-turned to eliminate center crease</li>
<li>Fiber content varies by color, see color list for exceptions</li>
<li><span>Printed in the USA</span></li>
</ul>
<p><strong>Special Features</strong></p>
<div>
<div>
<ul>
<li>
<em>Family Sizing </em>- This Gildan style is offered in Adult, Ladies and Youth sizings </li>
</ul>
</div>
<div>
<ul>
<li>
<em>HiVis</em> - This Gildan style includes specific colors that are high visibility certified for use as background colors. See color specific information for details.</li>
</ul>
</div>
,variation,5000-1C203B-L,Navy / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_fc290df3-03d2-4fb6-bfb8-ed4d4fcbea6d.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Navy,1,0,Size,L,1,0,classic-editor,
,variation,5000-1C203B-XL,Navy / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_fc290df3-03d2-4fb6-bfb8-ed4d4fcbea6d.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Navy,1,0,Size,XL,1,0,classic-editor,
,variation,5000-1C203B-2XL,Navy / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_fc290df3-03d2-4fb6-bfb8-ed4d4fcbea6d.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Navy,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-1C203B-3XL,Navy / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_fc290df3-03d2-4fb6-bfb8-ed4d4fcbea6d.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Navy,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-1C203B-4XL,Navy / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_fc290df3-03d2-4fb6-bfb8-ed4d4fcbea6d.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Navy,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-1C203B-5XL,Navy / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_fc290df3-03d2-4fb6-bfb8-ed4d4fcbea6d.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Navy,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-14370D-S,Forest Green / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,S,1,0,classic-editor,
,variation,5000-14370D-M,Forest Green / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,M,1,0,classic-editor,
,variation,5000-14370D-L,Forest Green / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,L,1,0,classic-editor,
,variation,5000-14370D-XL,Forest Green / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,XL,1,0,classic-editor,
,variation,5000-14370D-2XL,Forest Green / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-14370D-3XL,Forest Green / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-14370D-4XL,Forest Green / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_5241e2b7-62e1-4b74-9599-32365ab3f1ad.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Forest Green,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-CD1D25-S,Red / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,S,1,0,classic-editor,
,variation,5000-CD1D25-M,Red / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,M,1,0,classic-editor,
,variation,5000-CD1D25-L,Red / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,L,1,0,classic-editor,
,variation,5000-CD1D25-XL,Red / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,XL,1,0,classic-editor,
,variation,5000-CD1D25-2XL,Red / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-CD1D25-3XL,Red / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-CD1D25-5XL,Red / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_78bf420f-3703-48d1-a5d9-c009df66f737.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Red,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-69D621-S,Lime / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,S,1,0,classic-editor,
,variation,5000-69D621-M,Lime / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,M,1,0,classic-editor,
,variation,5000-69D621-L,Lime / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,L,1,0,classic-editor,
,variation,5000-69D621-XL,Lime / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,XL,1,0,classic-editor,
,variation,5000-69D621-2XL,Lime / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-69D621-3XL,Lime / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-69D621-4XL,Lime / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_9d1628de-2cdc-4f43-9db3-f5efc4e8cfd4.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Lime,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-00C6D2-S,Tropical Blue / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,S,1,0,classic-editor,
,variation,5000-00C6D2-M,Tropical Blue / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,M,1,0,classic-editor,
,variation,5000-00C6D2-L,Tropical Blue / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,L,1,0,classic-editor,
,variation,5000-00C6D2-XL,Tropical Blue / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,XL,1,0,classic-editor,
,variation,5000-00C6D2-2XL,Tropical Blue / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-00C6D2-3XL,Tropical Blue / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-00C6D2-5XL,Tropical Blue / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_966e9a8d-fe4c-41c8-8046-72a179fec884.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Tropical Blue,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-FA722B-S,Orange / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,S,1,0,classic-editor,
,variation,5000-FA722B-M,Orange / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,M,1,0,classic-editor,
,variation,5000-FA722B-L,Orange / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,L,1,0,classic-editor,
,variation,5000-FA722B-XL,Orange / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,XL,1,0,classic-editor,
,variation,5000-FA722B-2XL,Orange / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-FA722B-3XL,Orange / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-FA722B-4XL,Orange / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-FA722B-5XL,Orange / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_f9775200-8443-4005-9d8f-aae0bf50a4a7.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Orange,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-EDB522-S,Gold / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,S,1,0,classic-editor,
,variation,5000-EDB522-M,Gold / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,M,1,0,classic-editor,
,variation,5000-EDB522-L,Gold / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,L,1,0,classic-editor,
,variation,5000-EDB522-XL,Gold / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,XL,1,0,classic-editor,
,variation,5000-EDB522-2XL,Gold / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-EDB522-3XL,Gold / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-EDB522-4XL,Gold / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-EDB522-5XL,Gold / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_60942476-fb07-4950-b2dc-d67fa1b720b2.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Gold,1,0,Size,5XL,1,0,classic-editor,
,variation,5000-8248A1-S,Purple / S,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,S,1,0,classic-editor,
,variation,5000-8248A1-M,Purple / M,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,M,1,0,classic-editor,
,variation,5000-8248A1-L,Purple / L,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,L,1,0,classic-editor,
,variation,5000-8248A1-XL,Purple / XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,22.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,XL,1,0,classic-editor,
,variation,5000-8248A1-2XL,Purple / 2XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,24.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,2XL,1,0,classic-editor,
,variation,5000-8248A1-3XL,Purple / 3XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,25.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,3XL,1,0,classic-editor,
,variation,5000-8248A1-4XL,Purple / 4XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,26.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,4XL,1,0,classic-editor,
,variation,5000-8248A1-5XL,Purple / 5XL,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,27.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/regular_77b9f622-eb98-4b4c-8215-eb1bf04ac969.jpg?v=1602909880,,,5000-000000-Sveterans-shirt-this-is-america-if-you-dont-like-it-leave-t-shirt,,,,,,0,Color,Purple,1,0,Size,5XL,1,0,classic-editor,
,variable,25279180this-mask-is-as-useless-as-our-governor-face-cover,This Mask Is As Useless As Our Governor Face Cover,-1,0,visible,,"<ul>
<li>Comes with moisture-wicking material, two-strap design.</li>
<li>Soft stretch ear straps with elastic construction for a snug fit.</li>
<li>Choose between black or white bias and straps.</li>
<li>Machine washable.</li>
<li>Made in the USA.</li>
</ul>",,,,,1,999,2,0,0,,,,,1,,17.95,,,"best-seller,face cover,face mask,military,us veteran,veteran,veterans,",,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/this-mask-is-as-useless-as-our-governor-facemask-DS-mockup.png?v=1602903537,,,,,,,,,0,Size,"1-Pack,3-Pack,6-Pack,10-Pack,",1,0,Color,"Black,",1,0,classic-editor,
,variation,25279181,3-Pack / Black,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,39.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/this-mask-is-as-useless-as-our-governor-facemask-DS-mockup.png?v=1602903537,,,25279180this-mask-is-as-useless-as-our-governor-face-cover,,,,,,0,Size,3-Pack,1,0,Color,Black,1,0,classic-editor,
,variation,25279182,6-Pack / Black,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,59.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/this-mask-is-as-useless-as-our-governor-facemask-DS-mockup.png?v=1602903537,,,25279180this-mask-is-as-useless-as-our-governor-face-cover,,,,,,0,Size,6-Pack,1,0,Color,Black,1,0,classic-editor,
,variation,25279183,10-Pack / Black,1,0,visible,,,,,,,1,999,2,0,0,,,,,0,,99.95,,,,,https://cdn.shopify.com/s/files/1/0050/1429/0521/products/this-mask-is-as-useless-as-our-governor-facemask-DS-mockup.png?v=1602903537,,,25279180this-mask-is-as-useless-as-our-governor-face-cover,,,,,,0,Size,10-Pack,1,0,Color,Black,1,0,classic-editor,
